Code Domaine,Domaine,Code Pays,Pays,Code Élément,Élément,Code Produit,Produit,Code Année,Année,Unité,Valeur,Symbole,Description du Symbole
"FBS","Bilans Alimentaires","100","Inde","674","Disponibilité de protéines en quantité (g/personne/jour)","2941","Produits Animaux","2013","2013","g/personne/jour","11.99","Fc","Donnée calculée"
"FBS","Bilans Alimentaires","101","Indonésie","664","Disponibilité alimentaire (Kcal/personne/jour)","2941","Produits Animaux","2013","2013","Kcal/personne/jour","182","Fc","Donnée calculée"
"FBS","Bilans Alimentaires","101","Indonésie","674","Disponibilité de protéines en quantité (g/personne/jour)","2941","Produits Animaux","2013","2013","g/personne/jour","17.71","Fc","Donnée calculée"
"FBS","Bilans Alimentaires","102","Iran (République islamique d')","664","Disponibilité alimentaire (Kcal/personne/jour)","2941","Produits Animaux","2013","2013","Kcal/personne/jour","306","Fc","Donnée calculée"
"FBS","Bilans Alimentaires","102","Iran (République islamique d')","674","Disponibilité de protéines en quantité (g/personne/jour)","2941","Produits Animaux","2013","2013","g/personne/jour","22.22","Fc","Donnée calculée"
"FBS","Bilans Alimentaires","103","Iraq","664","Disponibilité alimentaire (Kcal/personne/jour)","2941","Produits Animaux","2013","2013","Kcal/personne/jour","167","Fc","Donnée calculée"
"FBS","Bilans Alimentaires","103","Iraq","674","Disponibilité de protéines en quantité (g/personne/jour)","2941","Produits Animaux","2013","2013","g/personne/jour","13.18","Fc","Donnée calculée"
"FBS","Bilans Alimentaires","104","Irlande","664","Disponibilité alimentaire (Kcal/personne/jour)","2941","Produits Animaux","2013","2013","Kcal/personne/jour","1004","Fc","Donnée calculée"
"FBS","Bilans Alimentaires","104","Irlande","674","Disponibilité de protéines en quantité (g/personne/jour)","2941","Produits Animaux","2013","2013","g/personne/jour","64.82","Fc","Donnée calculée"
"FBS","Bilans Alimentaires","99","Islande","664","Disponibilité alimentaire (Kcal/personne/jour)","2941","Produits Animaux","2013","2013","Kcal/personne/jour","1496","Fc","Donnée calculée"
"FBS","Bilans Alimentaires","99","Islande","674","Disponibilité de protéines en quantité (g/personne/jour)","2941","Produits Animaux","2013","2013","g/personne/jour","96.48","Fc","Donnée calculée"
"FBS","Bilans Alimentaires","105","Israël","664","Disponibilité alimentaire (Kcal/personne/jour)","2941","Produits Animaux","2013","2013","Kcal/personne/jour","817","Fc","Donnée calculée"
"FBS","Bilans Alimentaires","105","Israël","674","Disponibilité de protéines en quantité (g/personne/jour)","2941","Produits Animaux","2013","2013","g/personne/jour","72.47","Fc","Donnée calculée"
"FBS","Bilans Alimentaires","106","Italie","664","Disponibilité alimentaire (Kcal/personne/jour)","2941","Produits Animaux","2013","2013","Kcal/personne/jour","901","Fc","Donnée calculée"
"FBS","Bilans Alimentaires","106","Italie","674","Disponibilité de protéines en quantité (g/personne/jour)","2941","Produits Animaux","2013","2013","g/personne/jour","58.24","Fc","Donnée calculée"
"FBS","Bilans Alimentaires","109","Jamaïque","664","Disponibilité alimentaire (Kcal/personne/jour)","2941","Produits Animaux","2013","2013","Kcal/personne/jour","512","Fc","Donnée calculée"
"FBS","Bilans Alimentaires","109","Jamaïque","674","Disponibilité de protéines en quantité (g/personne/jour)","2941","Produits Animaux","2013","2013","g/personne/jour","37.11","Fc","Donnée calculée"
"FBS","Bilans Alimentaires","110","Japon","664","Disponibilité alimentaire (Kcal/personne/jour)","2941","Produits Animaux","2013","2013","Kcal/personne/jour","547","Fc","Donnée calculée"
"FBS","Bilans Alimentaires","110","Japon","674","Disponibilité de protéines en quantité (g/personne/jour)","2941","Produits Animaux","2013","2013","g/personne/jour","48.46","Fc","Donnée calculée"
"FBS","Bilans Alimentaires","112","Jordanie","664","Disponibilité alimentaire (Kcal/personne/jour)","2941","Produits Animaux","2013","2013","Kcal/personne/jour","353","Fc","Donnée calculée"
"FBS","Bilans Alimentaires","112","Jordanie","674","Disponibilité de protéines en quantité (g/personne/jour)","2941","Produits Animaux","2013","2013","g/personne/jour","27.18","Fc","Donnée calculée"
"FBS","Bilans Alimentaires","108","Kazakhstan","664","Disponibilité alimentaire (Kcal/personne/jour)","2941","Produits Animaux","2013","2013","Kcal/personne/jour","931","Fc","Donnée calculée"
"FBS","Bilans Alimentaires","108","Kazakhstan","674","Disponibilité de protéines en quantité (g/personne/jour)","2941","Produits Animaux","2013","2013","g/personne/jour","57.06","Fc","Donnée calculée"
"FBS","Bilans Alimentaires","114","Kenya","664","Disponibilité alimentaire (Kcal/personne/jour)","2941","Produits Animaux","2013","2013","Kcal/personne/jour","275","Fc","Donnée calculée"
"FBS","Bilans Alimentaires","114","Kenya","674","Disponibilité de protéines en quantité (g/personne/jour)","2941","Produits Animaux","2013","2013","g/personne/jour","15.9","Fc","Donnée calculée"
"FBS","Bilans Alimentaires","113","Kirghizistan","664","Disponibilité alimentaire (Kcal/personne/jour)","2941","Produits Animaux","2013","2013","Kcal/personne/jour","617","Fc","Donnée calculée"
"FBS","Bilans Alimentaires","113","Kirghizistan","674","Disponibilité de protéines en quantité (g/personne/jour)","2941","Produits Animaux","2013","2013","g/personne/jour","35.04","Fc","Donnée calculée"
"FBS","Bilans Alimentaires","83","Kiribati","664","Disponibilité alimentaire (Kcal/personne/jour)","2941","Produits Animaux","2013","2013","Kcal/personne/jour","355","Fc","Donnée calculée"
"FBS","Bilans Alimentaires","83","Kiribati","674","Disponibilité de protéines en quantité (g/personne/jour)","2941","Produits Animaux","2013","2013","g/personne/jour","35.3","Fc","Donnée calculée"
"FBS","Bilans Alimentaires","118","Koweït","664","Disponibilité alimentaire (Kcal/personne/jour)","2941","Produits Animaux","2013","2013","Kcal/personne/jour","706","Fc","Donnée calculée"
"FBS","Bilans Alimentaires","118","Koweït","674","Disponibilité de protéines en quantité (g/personne/jour)","2941","Produits Animaux","2013","2013","g/personne/jour","53.58","Fc","Donnée calculée"
"FBS","Bilans Alimentaires","122","Lesotho","664","Disponibilité alimentaire (Kcal/personne/jour)","2941","Produits Animaux","2013","2013","Kcal/personne/jour","166","Fc","Donnée calculée"
"FBS","Bilans Alimentaires","122","Lesotho","674","Disponibilité de protéines en quantité (g/personne/jour)","2941","Produits Animaux","2013","2013","g/personne/jour","12.78","Fc","Donnée calculée"
"FBS","Bilans Alimentaires","119","Lettonie","664","Disponibilité alimentaire (Kcal/personne/jour)","2941","Produits Animaux","2013","2013","Kcal/personne/jour","906","Fc","Donnée calculée"
"FBS","Bilans Alimentaires","119","Lettonie","674","Disponibilité de protéines en quantité (g/personne/jour)","2941","Produits Animaux","2013","2013","g/personne/jour","50.97","Fc","Donnée calculée"
"FBS","Bilans Alimentaires","154","l'ex-République yougoslave de Macédoine","664","Disponibilité alimentaire (Kcal/personne/jour)","2941","Produits Animaux","2013","2013","Kcal/personne/jour","550","Fc","Donnée calculée"
"FBS","Bilans Alimentaires","154","l'ex-République yougoslave de Macédoine","674","Disponibilité de protéines en quantité (g/personne/jour)","2941","Produits Animaux","2013","2013","g/personne/jour","32.25","Fc","Donnée calculée"
"FBS","Bilans Alimentaires","121","Liban","664","Disponibilité alimentaire (Kcal/personne/jour)","2941","Produits Animaux","2013","2013","Kcal/personne/jour","427","Fc","Donnée calculée"
"FBS","Bilans Alimentaires","121","Liban","674","Disponibilité de protéines en quantité (g/personne/jour)","2941","Produits Animaux","2013","2013","g/personne/jour","29.32","Fc","Donnée calculée"
"FBS","Bilans Alimentaires","123","Libéria","664","Disponibilité alimentaire (Kcal/personne/jour)","2941","Produits Animaux","2013","2013","Kcal/personne/jour","100","Fc","Donnée calculée"
"FBS","Bilans Alimentaires","123","Libéria","674","Disponibilité de protéines en quantité (g/personne/jour)","2941","Produits Animaux","2013","2013","g/personne/jour","8.14","Fc","Donnée calculée"
"FBS","Bilans Alimentaires","126","Lituanie","664","Disponibilité alimentaire (Kcal/personne/jour)","2941","Produits Animaux","2013","2013","Kcal/personne/jour","983","Fc","Donnée calculée"
"FBS","Bilans Alimentaires","126","Lituanie","674","Disponibilité de protéines en quantité (g/personne/jour)","2941","Produits Animaux","2013","2013","g/personne/jour","76.49","Fc","Donnée calculée"
"FBS","Bilans Alimentaires","256","Luxembourg","664","Disponibilité alimentaire (Kcal/personne/jour)","2941","Produits Animaux","2013","2013","Kcal/personne/jour","1173","Fc","Donnée calculée"
"FBS","Bilans Alimentaires","256","Luxembourg","674","Disponibilité de protéines en quantité (g/personne/jour)","2941","Produits Animaux","2013","2013","g/personne/jour","72.12","Fc","Donnée calculée"
"FBS","Bilans Alimentaires","129","Madagascar","664","Disponibilité alimentaire (Kcal/personne/jour)","2941","Produits Animaux","2013","2013","Kcal/personne/jour","148","Fc","Donnée calculée"
"FBS","Bilans Alimentaires","129","Madagascar","674","Disponibilité de protéines en quantité (g/personne/jour)","2941","Produits Animaux","2013","2013","g/personne/jour","10.02","Fc","Donnée calculée"
"FBS","Bilans Alimentaires","131","Malaisie","664","Disponibilité alimentaire (Kcal/personne/jour)","2941","Produits Animaux","2013","2013","Kcal/personne/jour","535","Fc","Donnée calculée"
"FBS","Bilans Alimentaires","131","Malaisie","674","Disponibilité de protéines en quantité (g/personne/jour)","2941","Produits Animaux","2013","2013","g/personne/jour","45.4","Fc","Donnée calculée"
"FBS","Bilans Alimentaires","130","Malawi","664","Disponibilité alimentaire (Kcal/personne/jour)","2941","Produits Animaux","2013","2013","Kcal/personne/jour","139","Fc","Donnée calculée"
"FBS","Bilans Alimentaires","130","Malawi","674","Disponibilité de protéines en quantité (g/personne/jour)","2941","Produits Animaux","2013","2013","g/personne/jour","7.79","Fc","Donnée calculée"
"FBS","Bilans Alimentaires","132","Maldives","664","Disponibilité alimentaire (Kcal/personne/jour)","2941","Produits Animaux","2013","2013","Kcal/personne/jour","820","Fc","Donnée calculée"
"FBS","Bilans Alimentaires","132","Maldives","674","Disponibilité de protéines en quantité (g/personne/jour)","2941","Produits Animaux","2013","2013","g/personne/jour","85.96","Fc","Donnée calculée"
"FBS","Bilans Alimentaires","133","Mali","664","Disponibilité alimentaire (Kcal/personne/jour)","2941","Produits Animaux","2013","2013","Kcal/personne/jour","368","Fc","Donnée calculée"
"FBS","Bilans Alimentaires","133","Mali","674","Disponibilité de protéines en quantité (g/personne/jour)","2941","Produits Animaux","2013","2013","g/personne/jour","23.69","Fc","Donnée calculée"
"FBS","Bilans Alimentaires","134","Malte","664","Disponibilité alimentaire (Kcal/personne/jour)","2941","Produits Animaux","2013","2013","Kcal/personne/jour","928","Fc","Donnée calculée"
"FBS","Bilans Alimentaires","134","Malte","674","Disponibilité de protéines en quantité (g/personne/jour)","2941","Produits Animaux","2013","2013","g/personne/jour","61.74","Fc","Donnée calculée"
"FBS","Bilans Alimentaires","143","Maroc","664","Disponibilité alimentaire (Kcal/personne/jour)","2941","Produits Animaux","2013","2013","Kcal/personne/jour","330","Fc","Donnée calculée"
"FBS","Bilans Alimentaires","143","Maroc","674","Disponibilité de protéines en quantité (g/personne/jour)","2941","Produits Animaux","2013","2013","g/personne/jour","26.64","Fc","Donnée calculée"
"FBS","Bilans Alimentaires","137","Maurice","664","Disponibilité alimentaire (Kcal/personne/jour)","2941","Produits Animaux","2013","2013","Kcal/personne/jour","453","Fc","Donnée calculée"
"FBS","Bilans Alimentaires","137","Maurice","674","Disponibilité de protéines en quantité (g/personne/jour)","2941","Produits Animaux","2013","2013","g/personne/jour","39.82","Fc","Donnée calculée"
"FBS","Bilans Alimentaires","136","Mauritanie","664","Disponibilité alimentaire (Kcal/personne/jour)","2941","Produits Animaux","2013","2013","Kcal/personne/jour","490","Fc","Donnée calculée"
"FBS","Bilans Alimentaires","136","Mauritanie","674","Disponibilité de protéines en quantité (g/personne/jour)","2941","Produits Animaux","2013","2013","g/personne/jour","33.87","Fc","Donnée calculée"
"FBS","Bilans Alimentaires","138","Mexique","664","Disponibilité alimentaire (Kcal/personne/jour)","2941","Produits Animaux","2013","2013","Kcal/personne/jour","629","Fc","Donnée calculée"
"FBS","Bilans Alimentaires","138","Mexique","674","Disponibilité de protéines en quantité (g/personne/jour)","2941","Produits Animaux","2013","2013","g/personne/jour","40.66","Fc","Donnée calculée"
"FBS","Bilans Alimentaires","141","Mongolie","664","Disponibilité alimentaire (Kcal/personne/jour)","2941","Produits Animaux","2013","2013","Kcal/personne/jour","830","Fc","Donnée calculée"
"FBS","Bilans Alimentaires","141","Mongolie","674","Disponibilité de protéines en quantité (g/personne/jour)","2941","Produits Animaux","2013","2013","g/personne/jour","48.53","Fc","Donnée calculée"
"FBS","Bilans Alimentaires","273","Monténégro","664","Disponibilité alimentaire (Kcal/personne/jour)","2941","Produits Animaux","2013","2013","Kcal/personne/jour","1123","Fc","Donnée calculée"
"FBS","Bilans Alimentaires","273","Monténégro","674","Disponibilité de protéines en quantité (g/personne/jour)","2941","Produits Animaux","2013","2013","g/personne/jour","63.11","Fc","Donnée calculée"
"FBS","Bilans Alimentaires","144","Mozambique","664","Disponibilité alimentaire (Kcal/personne/jour)","2941","Produits Animaux","2013","2013","Kcal/personne/jour","105","Fc","Donnée calculée"
"FBS","Bilans Alimentaires","144","Mozambique","674","Disponibilité de protéines en quantité (g/personne/jour)","2941","Produits Animaux","2013","2013","g/personne/jour","6.35","Fc","Donnée calculée"
"FBS","Bilans Alimentaires","28","Myanmar","664","Disponibilité alimentaire (Kcal/personne/jour)","2941","Produits Animaux","2013","2013","Kcal/personne/jour","428","Fc","Donnée calculée"
"FBS","Bilans Alimentaires","28","Myanmar","674","Disponibilité de protéines en quantité (g/personne/jour)","2941","Produits Animaux","2013","2013","g/personne/jour","33.71","Fc","Donnée calculée"
"FBS","Bilans Alimentaires","147","Namibie","664","Disponibilité alimentaire (Kcal/personne/jour)","2941","Produits Animaux","2013","2013","Kcal/personne/jour","289","Fc","Donnée calculée"
"FBS","Bilans Alimentaires","147","Namibie","674","Disponibilité de protéines en quantité (g/personne/jour)","2941","Produits Animaux","2013","2013","g/personne/jour","19.55","Fc","Donnée calculée"
"FBS","Bilans Alimentaires","149","Népal","664","Disponibilité alimentaire (Kcal/personne/jour)","2941","Produits Animaux","2013","2013","Kcal/personne/jour","206","Fc","Donnée calculée"
"FBS","Bilans Alimentaires","149","Népal","674","Disponibilité de protéines en quantité (g/personne/jour)","2941","Produits Animaux","2013","2013","g/personne/jour","11.46","Fc","Donnée calculée"
"FBS","Bilans Alimentaires","157","Nicaragua","664","Disponibilité alimentaire (Kcal/personne/jour)","2941","Produits Animaux","2013","2013","Kcal/personne/jour","326","Fc","Donnée calculée"
"FBS","Bilans Alimentaires","157","Nicaragua","674","Disponibilité de protéines en quantité (g/personne/jour)","2941","Produits Animaux","2013","2013","g/personne/jour","21.2","Fc","Donnée calculée"
"FBS","Bilans Alimentaires","158","Niger","664","Disponibilité alimentaire (Kcal/personne/jour)","2941","Produits Animaux","2013","2013","Kcal/personne/jour","203","Fc","Donnée calculée"
"FBS","Bilans Alimentaires","158","Niger","674","Disponibilité de protéines en quantité (g/personne/jour)","2941","Produits Animaux","2013","2013","g/personne/jour","14.73","Fc","Donnée calculée"
"FBS","Bilans Alimentaires","159","Nigéria","664","Disponibilité alimentaire (Kcal/personne/jour)","2941","Produits Animaux","2013","2013","Kcal/personne/jour","103","Fc","Donnée calculée"
"FBS","Bilans Alimentaires","159","Nigéria","674","Disponibilité de protéines en quantité (g/personne/jour)","2941","Produits Animaux","2013","2013","g/personne/jour","9.85","Fc","Donnée calculée"
"FBS","Bilans Alimentaires","162","Norvège","664","Disponibilité alimentaire (Kcal/personne/jour)","2941","Produits Animaux","2013","2013","Kcal/personne/jour","1104","Fc","Donnée calculée"
"FBS","Bilans Alimentaires","162","Norvège","674","Disponibilité de protéines en quantité (g/personne/jour)","2941","Produits Animaux","2013","2013","g/personne/jour","65.99","Fc","Donnée calculée"
"FBS","Bilans Alimentaires","153","Nouvelle-Calédonie","664","Disponibilité alimentaire (Kcal/personne/jour)","2941","Produits Animaux","2013","2013","Kcal/personne/jour","793","Fc","Donnée calculée"
"FBS","Bilans Alimentaires","153","Nouvelle-Calédonie","674","Disponibilité de protéines en quantité (g/personne/jour)","2941","Produits Animaux","2013","2013","g/personne/jour","52.31","Fc","Donnée calculée"
"FBS","Bilans Alimentaires","156","Nouvelle-Zélande","664","Disponibilité alimentaire (Kcal/personne/jour)","2941","Produits Animaux","2013","2013","Kcal/personne/jour","984","Fc","Donnée calculée"
"FBS","Bilans Alimentaires","156","Nouvelle-Zélande","674","Disponibilité de protéines en quantité (g/personne/jour)","2941","Produits Animaux","2013","2013","g/personne/jour","54.81","Fc","Donnée calculée"
"FBS","Bilans Alimentaires","221","Oman","664","Disponibilité alimentaire (Kcal/personne/jour)","2941","Produits Animaux","2013","2013","Kcal/personne/jour","644","Fc","Donnée calculée"
"FBS","Bilans Alimentaires","221","Oman","674","Disponibilité de protéines en quantité (g/personne/jour)","2941","Produits Animaux","2013","2013","g/personne/jour","45.69","Fc","Donnée calculée"
"FBS","Bilans Alimentaires","226","Ouganda","664","Disponibilité alimentaire (Kcal/personne/jour)","2941","Produits Animaux","2013","2013","Kcal/personne/jour","182","Fc","Donnée calculée"
"FBS","Bilans Alimentaires","226","Ouganda","674","Disponibilité de protéines en quantité (g/personne/jour)","2941","Produits Animaux","2013","2013","g/personne/jour","12.39","Fc","Donnée calculée"
"FBS","Bilans Alimentaires","235","Ouzbékistan","664","Disponibilité alimentaire (Kcal/personne/jour)","2941","Produits Animaux","2013","2013","Kcal/personne/jour","507","Fc","Donnée calculée"
"FBS","Bilans Alimentaires","235","Ouzbékistan","674","Disponibilité de protéines en quantité (g/personne/jour)","2941","Produits Animaux","2013","2013","g/personne/jour","29.19","Fc","Donnée calculée"
"FBS","Bilans Alimentaires","165","Pakistan","664","Disponibilité alimentaire (Kcal/personne/jour)","2941","Produits Animaux","2013","2013","Kcal/personne/jour","530","Fc","Donnée calculée"
"FBS","Bilans Alimentaires","165","Pakistan","674","Disponibilité de protéines en quantité (g/personne/jour)","2941","Produits Animaux","2013","2013","g/personne/jour","27.26","Fc","Donnée calculée"
"FBS","Bilans Alimentaires","166","Panama","664","Disponibilité alimentaire (Kcal/personne/jour)","2941","Produits Animaux","2013","2013","Kcal/personne/jour","586","Fc","Donnée calculée"
"FBS","Bilans Alimentaires","166","Panama","674","Disponibilité de protéines en quantité (g/personne/jour)","2941","Produits Animaux","2013","2013","g/personne/jour","41.65","Fc","Donnée calculée"
"FBS","Bilans Alimentaires","169","Paraguay","664","Disponibilité alimentaire (Kcal/personne/jour)","2941","Produits Animaux","2013","2013","Kcal/personne/jour","554","Fc","Donnée calculée"
"FBS","Bilans Alimentaires","169","Paraguay","674","Disponibilité de protéines en quantité (g/personne/jour)","2941","Produits Animaux","2013","2013","g/personne/jour","34.18","Fc","Donnée calculée"
"FBS","Bilans Alimentaires","150","Pays-Bas","664","Disponibilité alimentaire (Kcal/personne/jour)","2941","Produits Animaux","2013","2013","Kcal/personne/jour","1076","Fc","Donnée calculée"
"FBS","Bilans Alimentaires","150","Pays-Bas","674","Disponibilité de protéines en quantité (g/personne/jour)","2941","Produits Animaux","2013","2013","g/personne/jour","75.77","Fc","Donnée calculée"
"FBS","Bilans Alimentaires","170","Pérou","664","Disponibilité alimentaire (Kcal/personne/jour)","2941","Produits Animaux","2013","2013","Kcal/personne/jour","307","Fc","Donnée calculée"
"FBS","Bilans Alimentaires","170","Pérou","674","Disponibilité de protéines en quantité (g/personne/jour)","2941","Produits Animaux","2013","2013","g/personne/jour","27.04","Fc","Donnée calculée"
"FBS","Bilans Alimentaires","171","Philippines","664","Disponibilité alimentaire (Kcal/personne/jour)","2941","Produits Animaux","2013","2013","Kcal/personne/jour","388","Fc","Donnée calculée"
"FBS","Bilans Alimentaires","171","Philippines","674","Disponibilité de protéines en quantité (g/personne/jour)","2941","Produits Animaux","2013","2013","g/personne/jour","24.85","Fc","Donnée calculée"
"FBS","Bilans Alimentaires","173","Pologne","664","Disponibilité alimentaire (Kcal/personne/jour)","2941","Produits Animaux","2013","2013","Kcal/personne/jour","917","Fc","Donnée calculée"
"FBS","Bilans Alimentaires","173","Pologne","674","Disponibilité de protéines en quantité (g/personne/jour)","2941","Produits Animaux","2013","2013","g/personne/jour","53.27","Fc","Donnée calculée"
"FBS","Bilans Alimentaires","70","Polynésie française","664","Disponibilité alimentaire (Kcal/personne/jour)","2941","Produits Animaux","2013","2013","Kcal/personne/jour","863","Fc","Donnée calculée"
"FBS","Bilans Alimentaires","70","Polynésie française","674","Disponibilité de protéines en quantité (g/personne/jour)","2941","Produits Animaux","2013","2013","g/personne/jour","63.81","Fc","Donnée calculée"
"FBS","Bilans Alimentaires","174","Portugal","664","Disponibilité alimentaire (Kcal/personne/jour)","2941","Produits Animaux","2013","2013","Kcal/personne/jour","1004","Fc","Donnée calculée"
"FBS","Bilans Alimentaires","174","Portugal","674","Disponibilité de protéines en quantité (g/personne/jour)","2941","Produits Animaux","2013","2013","g/personne/jour","67.28","Fc","Donnée calculée"
"FBS","Bilans Alimentaires","37","République centrafricaine","664","Disponibilité alimentaire (Kcal/personne/jour)","2941","Produits Animaux","2013","2013","Kcal/personne/jour","206","Fc","Donnée calculée"
"FBS","Bilans Alimentaires","37","République centrafricaine","674","Disponibilité de protéines en quantité (g/personne/jour)","2941","Produits Animaux","2013","2013","g/personne/jour","17.13","Fc","Donnée calculée"
"FBS","Bilans Alimentaires","117","République de Corée","664","Disponibilité alimentaire (Kcal/personne/jour)","2941","Produits Animaux","2013","2013","Kcal/personne/jour","576","Fc","Donnée calculée"
"FBS","Bilans Alimentaires","117","République de Corée","674","Disponibilité de protéines en quantité (g/personne/jour)","2941","Produits Animaux","2013","2013","g/personne/jour","46.13","Fc","Donnée calculée"
"FBS","Bilans Alimentaires","146","République de Moldova","664","Disponibilité alimentaire (Kcal/personne/jour)","2941","Produits Animaux","2013","2013","Kcal/personne/jour","691","Fc","Donnée calculée"
"FBS","Bilans Alimentaires","146","République de Moldova","674","Disponibilité de protéines en quantité (g/personne/jour)","2941","Produits Animaux","2013","2013","g/personne/jour","35.24","Fc","Donnée calculée"
"FBS","Bilans Alimentaires","120","République démocratique populaire lao","664","Disponibilité alimentaire (Kcal/personne/jour)","2941","Produits Animaux","2013","2013","Kcal/personne/jour","219","Fc","Donnée calculée"
"FBS","Bilans Alimentaires","120","République démocratique populaire lao","674","Disponibilité de protéines en quantité (g/personne/jour)","2941","Produits Animaux","2013","2013","g/personne/jour","14.59","Fc","Donnée calculée"
"FBS","Bilans Alimentaires","56","République dominicaine","664","Disponibilité alimentaire (Kcal/personne/jour)","2941","Produits Animaux","2013","2013","Kcal/personne/jour","388","Fc","Donnée calculée"
"FBS","Bilans Alimentaires","56","République dominicaine","674","Disponibilité de protéines en quantité (g/personne/jour)","2941","Produits Animaux","2013","2013","g/personne/jour","26.4","Fc","Donnée calculée"
"FBS","Bilans Alimentaires","116","République populaire démocratique de Corée","664","Disponibilité alimentaire (Kcal/personne/jour)","2941","Produits Animaux","2013","2013","Kcal/personne/jour","130","Fc","Donnée calculée"
"FBS","Bilans Alimentaires","116","République populaire démocratique de Corée","674","Disponibilité de protéines en quantité (g/personne/jour)","2941","Produits Animaux","2013","2013","g/personne/jour","10.07","Fc","Donnée calculée"
"FBS","Bilans Alimentaires","215","République-Unie de Tanzanie","664","Disponibilité alimentaire (Kcal/personne/jour)","2941","Produits Animaux","2013","2013","Kcal/personne/jour","146","Fc","Donnée calculée"
"FBS","Bilans Alimentaires","215","République-Unie de Tanzanie","674","Disponibilité de protéines en quantité (g/personne/jour)","2941","Produits Animaux","2013","2013","g/personne/jour","10.2","Fc","Donnée calculée"
"FBS","Bilans Alimentaires","183","Roumanie","664","Disponibilité alimentaire (Kcal/personne/jour)","2941","Produits Animaux","2013","2013","Kcal/personne/jour","790","Fc","Donnée calculée"
"FBS","Bilans Alimentaires","183","Roumanie","674","Disponibilité de protéines en quantité (g/personne/jour)","2941","Produits Animaux","2013","2013","g/personne/jour","47.21","Fc","Donnée calculée"
"FBS","Bilans Alimentaires","229","Royaume-Uni","664","Disponibilité alimentaire (Kcal/personne/jour)","2941","Produits Animaux","2013","2013","Kcal/personne/jour","980","Fc","Donnée calculée"
"FBS","Bilans Alimentaires","229","Royaume-Uni","674","Disponibilité de protéines en quantité (g/personne/jour)","2941","Produits Animaux","2013","2013","g/personne/jour","58.28","Fc","Donnée calculée"
"FBS","Bilans Alimentaires","184","Rwanda","664","Disponibilité alimentaire (Kcal/personne/jour)","2941","Produits Animaux","2013","2013","Kcal/personne/jour","64","Fc","Donnée calculée"
"FBS","Bilans Alimentaires","184","Rwanda","674","Disponibilité de protéines en quantité (g/personne/jour)","2941","Produits Animaux","2013","2013","g/personne/jour","5.59","Fc","Donnée calculée"
"FBS","Bilans Alimentaires","189","Sainte-Lucie","664","Disponibilité alimentaire (Kcal/personne/jour)","2941","Produits Animaux","2013","2013","Kcal/personne/jour","771","Fc","Donnée calculée"
"FBS","Bilans Alimentaires","189","Sainte-Lucie","674","Disponibilité de protéines en quantité (g/personne/jour)","2941","Produits Animaux","2013","2013","g/personne/jour","50.62","Fc","Donnée calculée"
"FBS","Bilans Alimentaires","188","Saint-Kitts-et-Nevis","664","Disponibilité alimentaire (Kcal/personne/jour)","2941","Produits Animaux","2013","2013","Kcal/personne/jour","671","Fc","Donnée calculée"
"FBS","Bilans Alimentaires","188","Saint-Kitts-et-Nevis","674","Disponibilité de protéines en quantité (g/personne/jour)","2941","Produits Animaux","2013","2013","g/personne/jour","45.58","Fc","Donnée calculée"
"FBS","Bilans Alimentaires","191","Saint-Vincent-et-les Grenadines","664","Disponibilité alimentaire (Kcal/personne/jour)","2941","Produits Animaux","2013","2013","Kcal/personne/jour","589","Fc","Donnée calculée"
"FBS","Bilans Alimentaires","191","Saint-Vincent-et-les Grenadines","674","Disponibilité de protéines en quantité (g/personne/jour)","2941","Produits Animaux","2013","2013","g/personne/jour","46.97","Fc","Donnée calculée"
"FBS","Bilans Alimentaires","244","Samoa","664","Disponibilité alimentaire (Kcal/personne/jour)","2941","Produits Animaux","2013","2013","Kcal/personne/jour","815","Fc","Donnée calculée"
"FBS","Bilans Alimentaires","244","Samoa","674","Disponibilité de protéines en quantité (g/personne/jour)","2941","Produits Animaux","2013","2013","g/personne/jour","53.66","Fc","Donnée calculée"
"FBS","Bilans Alimentaires","193","Sao Tomé-et-Principe","664","Disponibilité alimentaire (Kcal/personne/jour)","2941","Produits Animaux","2013","2013","Kcal/personne/jour","185","Fc","Donnée calculée"
"FBS","Bilans Alimentaires","193","Sao Tomé-et-Principe","674","Disponibilité de protéines en quantité (g/personne/jour)","2941","Produits Animaux","2013","2013","g/personne/jour","15.9","Fc","Donnée calculée"
"FBS","Bilans Alimentaires","195","Sénégal","664","Disponibilité alimentaire (Kcal/personne/jour)","2941","Produits Animaux","2013","2013","Kcal/personne/jour","166","Fc","Donnée calculée"
"FBS","Bilans Alimentaires","195","Sénégal","674","Disponibilité de protéines en quantité (g/personne/jour)","2941","Produits Animaux","2013","2013","g/personne/jour","15.25","Fc","Donnée calculée"
"FBS","Bilans Alimentaires","272","Serbie","664","Disponibilité alimentaire (Kcal/personne/jour)","2941","Produits Animaux","2013","2013","Kcal/personne/jour","701","Fc","Donnée calculée"
"FBS","Bilans Alimentaires","272","Serbie","674","Disponibilité de protéines en quantité (g/personne/jour)","2941","Produits Animaux","2013","2013","g/personne/jour","39.93","Fc","Donnée calculée"
"FBS","Bilans Alimentaires","197","Sierra Leone","664","Disponibilité alimentaire (Kcal/personne/jour)","2941","Produits Animaux","2013","2013","Kcal/personne/jour","131","Fc","Donnée calculée"
"FBS","Bilans Alimentaires","197","Sierra Leone","674","Disponibilité de protéines en quantité (g/personne/jour)","2941","Produits Animaux","2013","2013","g/personne/jour","14.87","Fc","Donnée calculée"
